LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
Counterfactual at location: 2,1: [30000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 28244, 29506, 29783, 28004, 6567, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9661651]] Classifier Val: [[0.]]
Counterfactual at location: 2,2: [31620, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 30551, 31643, 28004, 6567, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9573591]] Classifier Val: [[0.]]
Counterfactual at location: 2,3: [48993, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 31014, 30004, 6567, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.941859]] Classifier Val: [[0.]]
Counterfactual at location: 3,0: [2582, 2, 2, 2, 23, 0, -1, 0, 0, 0, 0, 27054, 26807, 39797, 27376, 8374, 6411, 1122, 1400, 560, 3000, 2878, 0] Fitness: [[1.8363433]] Classifier Val: [[0.]]
Counterfactual at location: 3,1: [30000, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 28244, 29506, 29783, 28004, 8446, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9673638]] Classifier Val: [[0.]]
Counterfactual at location: 3,2: [33898, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 30532, 29506, 31014, 30004, 8374, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9582164]] Classifier Val: [[0.]]
Counterfactual at location: 3,3: [48993, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 27054, 31272, 32032, 28004, 8374, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9467685]] Classifier Val: [[0.]]
Counterfactual at location: 4,0: [11138, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 27192, 29506, 29783, 28004, 11717, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.94379395]] Classifier Val: [[1.]]
Counterfactual at location: 4,1: [26124, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 25393, 30551, 31643, 28004, 12226, 6253, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9603109]] Classifier Val: [[0.]]
Counterfactual at location: 4,2: [33898, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 29352, 29506, 31014, 28004, 12226, 6411, 1686, 1400, 560, 3028, 1765, 0] Fitness: [[1.9686705]] Classifier Val: [[0.]]
Counterfactual at location: 4,3: [48993, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 27054, 34575, 27777, 28004, 12226, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9478295]] Classifier Val: [[0.]]
Counterfactual at location: 5,0: [12550, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 26428, 29506, 31014, 28004, 15460, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.9525281]] Classifier Val: [[1.]]
Counterfactual at location: 5,1: [26124, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 30588, 29506, 29783, 28004, 15460, 6253, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9692967]] Classifier Val: [[0.]]
Counterfactual at location: 5,2: [33898, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 26791, 29506, 27777, 28004, 13536, 6411, 2023, 1400, 560, 3000, 1765, 0] Fitness: [[1.9602784]] Classifier Val: [[0.]]
Counterfactual at location: 5,3: [48993, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 29923, 29506, 31014, 28004, 15460, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9617314]] Classifier Val: [[0.]]
Counterfactual at location: 6,0: [11138, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 27192, 29506, 29783, 28004, 17886, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.953936]] Classifier Val: [[1.]]
Counterfactual at location: 6,1: [30000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 27192, 29506, 29783, 28004, 17886, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9831626]] Classifier Val: [[0.]]
Counterfactual at location: 6,2: [33898, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 27192, 29506, 27777, 28004, 17886, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.975287]] Classifier Val: [[0.]]
Counterfactual at location: 6,3: [48993, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 27192, 27624, 31014, 28004, 17886, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9633582]] Classifier Val: [[0.]]
Counterfactual at location: 7,0: [2582, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 28244, 26807, 39797, 28004, 20030, 6411, 1686, 1400, 560, 4242, 2878, 0] Fitness: [[1.9035964]] Classifier Val: [[2.5413547e-07]]
Counterfactual at location: 7,1: [28291, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 31539, 29506, 32032, 30847, 19537, 11629, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.955832]] Classifier Val: [[0.]]
Counterfactual at location: 7,2: [41077, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 28244, 29506, 33829, 28004, 19537, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9720399]] Classifier Val: [[0.]]
Counterfactual at location: 7,3: [53228, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 31329, 28004, 19537, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9635347]] Classifier Val: [[0.]]
Counterfactual at location: 8,0: [14067, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 27775, 29506, 29783, 28004, 21931, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.96761435]] Classifier Val: [[1.]]
Counterfactual at location: 8,1: [30000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 30326, 28004, 21931, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9878359]] Classifier Val: [[0.]]
Counterfactual at location: 8,2: [33898, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 30252, 28004, 21931, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9827302]] Classifier Val: [[0.]]
Counterfactual at location: 8,3: [48993, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 25393, 29506, 25168, 28004, 21931, 6411, 2203, 1400, 560, 3000, 1765, 0] Fitness: [[1.9514918]] Classifier Val: [[0.]]
Counterfactual at location: 9,0: [14067, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 28069, 29506, 29783, 28004, 24535, 6411, 1686, 1400, 560, 2895, 1765, 0] Fitness: [[0.970824]] Classifier Val: [[1.]]
Counterfactual at location: 9,1: [30000, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 26428, 29506, 29783, 28004, 24535, 6411, 1686, 1400, 560, 2895, 1846, 0] Fitness: [[1.9876038]] Classifier Val: [[0.]]
Counterfactual at location: 9,2: [34843, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 34353, 29783, 28004, 23828, 8657, 1686, 1400, 560, 3028, 1765, 0] Fitness: [[1.9666059]] Classifier Val: [[0.]]
Counterfactual at location: 9,3: [48993, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 25393, 29506, 31014, 28862, 25943, 6411, 1731, 1400, 560, 3000, 1765, 0] Fitness: [[1.972299]] Classifier Val: [[0.]]
Counterfactual at location: 10,0: [14067, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 31539, 29506, 30252, 28004, 27299, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.9709432]] Classifier Val: [[1.]]
Counterfactual at location: 10,1: [30000, 2, 2, 2, 22, 0, 0, -1, 0, 0, 0, 28387, 35747, 30326, 28004, 24182, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[2.]] Classifier Val: [[0.]]
Counterfactual at location: 10,2: [35666, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 25393, 29506, 33064, 24598, 27317, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9761865]] Classifier Val: [[0.]]
Counterfactual at location: 10,3: [48993, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 25393, 29506, 27777, 28004, 27317, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9714724]] Classifier Val: [[0.]]
Counterfactual at location: 11,0: [14067, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 29783, 28004, 30092, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.96612096]] Classifier Val: [[1.]]
Counterfactual at location: 11,1: [28291, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 31539, 29506, 31014, 28004, 31382, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9852192]] Classifier Val: [[0.]]
Counterfactual at location: 11,2: [33365, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29808, 25168, 28004, 31382, 6253, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9754384]] Classifier Val: [[0.]]
Counterfactual at location: 11,3: [48993, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 31958, 33767, 28004, 31382, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9640982]] Classifier Val: [[0.]]
Counterfactual at location: 12,0: [14067, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 31885, 28004, 32714, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.9617111]] Classifier Val: [[1.]]
Counterfactual at location: 12,1: [30000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 31958, 27777, 28004, 32714, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9802377]] Classifier Val: [[0.]]
Counterfactual at location: 12,2: [32667, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 28274, 28004, 32714, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9804366]] Classifier Val: [[0.]]
Counterfactual at location: 12,3: [48993, 2, 2, 2, 21, 0, 0, 0, 0, 0, 0, 25393, 29506, 27777, 28004, 32714, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9644424]] Classifier Val: [[0.]]
Counterfactual at location: 13,0: [14067, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 25393, 30328, 29783, 28004, 35861, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.95721287]] Classifier Val: [[1.]]
Counterfactual at location: 13,1: [30000, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 27054, 31679, 29783, 28004, 35861, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9810377]] Classifier Val: [[0.]]
Counterfactual at location: 13,2: [42911, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 31014, 30772, 35617, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9661064]] Classifier Val: [[0.]]
Counterfactual at location: 13,3: [48993, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 26514, 29783, 28004, 35861, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9618171]] Classifier Val: [[0.]]
Counterfactual at location: 14,0: [11138, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 27192, 29506, 29783, 28004, 38470, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.9544196]] Classifier Val: [[1.]]
Counterfactual at location: 14,1: [30000, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 31672, 29506, 31014, 28004, 37553, 6411, 1767, 1400, 560, 3000, 1765, 0] Fitness: [[1.9776274]] Classifier Val: [[0.]]
Counterfactual at location: 14,2: [38784, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 27054, 29506, 29783, 28004, 38470, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9716973]] Classifier Val: [[0.]]
Counterfactual at location: 14,3: [49704, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 26428, 33264, 31532, 28004, 37553, 6411, 1686, 1358, 560, 2832, 1765, 0] Fitness: [[1.9567287]] Classifier Val: [[0.]]
Counterfactual at location: 15,0: [14067, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 26898, 28004, 39739, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.95270884]] Classifier Val: [[1.]]
Counterfactual at location: 15,1: [30000, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 25393, 29506, 29783, 28084, 42250, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9762025]] Classifier Val: [[9.061335e-25]]
Counterfactual at location: 15,2: [38784, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 27192, 29506, 29783, 28004, 40587, 6411, 1686, 1400, 560, 3878, 1765, 0] Fitness: [[1.960506]] Classifier Val: [[0.]]
Counterfactual at location: 15,3: [48951, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 32428, 29506, 31014, 27110, 39739, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9606978]] Classifier Val: [[0.]]
Counterfactual at location: 16,0: [11138, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 26428, 29506, 31014, 28004, 43146, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.9517146]] Classifier Val: [[1.]]
Counterfactual at location: 16,1: [30000, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 31539, 29506, 31014, 28004, 44918, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9747643]] Classifier Val: [[0.]]
Counterfactual at location: 16,2: [31620, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 26428, 30551, 31014, 28004, 43146, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9756426]] Classifier Val: [[0.]]
Counterfactual at location: 16,3: [48993, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 27192, 29506, 31014, 28004, 43146, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9633658]] Classifier Val: [[0.]]
Counterfactual at location: 17,0: [14067, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29808, 29783, 28004, 46423, 6411, 1686, 1400, 560, 3000, 1851, 0] Fitness: [[0.95052874]] Classifier Val: [[1.]]
Counterfactual at location: 17,1: [30000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 25041, 25168, 28004, 46423, 6411, 2676, 1400, 560, 3000, 1765, 0] Fitness: [[1.946513]] Classifier Val: [[0.]]
Counterfactual at location: 17,2: [38784, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 23315, 28004, 46132, 6411, 1686, 1400, 560, 3201, 1765, 0] Fitness: [[1.9540762]] Classifier Val: [[0.]]
Counterfactual at location: 17,3: [48993, 2, 2, 2, 21, 0, 0, 0, 0, 0, 0, 27004, 29506, 31014, 28004, 46423, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9592204]] Classifier Val: [[0.]]
Counterfactual at location: 18,0: [11138, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 25393, 29506, 29783, 28004, 47694, 6611, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.9445684]] Classifier Val: [[1.]]
Counterfactual at location: 18,1: [30000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 37161, 29506, 30252, 23811, 47694, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.963593]] Classifier Val: [[0.]]
Counterfactual at location: 18,2: [33898, 2, 2, 2, 23, 0, 0, 0, 0, 0, 0, 25393, 29506, 29783, 28004, 47694, 6611, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.966905]] Classifier Val: [[0.]]
Counterfactual at location: 18,3: [56077, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 30252, 27110, 47694, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[1.9541764]] Classifier Val: [[0.]]
Counterfactual at location: 19,0: [11138, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 30252, 27110, 50864, 6411, 1686, 1400, 560, 3000, 1765, 0] Fitness: [[0.945556]] Classifier Val: [[1.]]
Counterfactual at location: 19,1: [30000, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 27649, 25168, 27110, 50720, 6411, 1686, 1400, 560, 3000, 3225, 0] Fitness: [[1.9432578]] Classifier Val: [[2.0724436e-32]]
Counterfactual at location: 19,2: [32636, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 26428, 29506, 25168, 28004, 50720, 6411, 1686, 1400, 560, 3000, 1846, 0] Fitness: [[1.9632213]] Classifier Val: [[0.]]
Counterfactual at location: 19,3: [48993, 2, 2, 2, 22, 0, 0, 0, 0, 0, 0, 25393, 29506, 30252, 30004, 50864, 6411, 1256, 1400, 560, 3000, 1765, 0] Fitness: [[1.9434382]] Classifier Val: [[0.]]
